county,precinct,office,district,party,candidate,votes
HOWARD,Attorney General,,REP,"Evans, Suzanne Carol",22
HOWARD,Attorney General,,DEM,"Seigfreid, Jim",1876
HOWARD,Attorney General,,DEM,"Jaynes, Ralph",1943
HOWARD,Attorney General,,DEM,"Schirmer, Wayne E.",983
HOWELL,U.S. Senate,,DEM,"Wagganer, Ronald William",180
HOWELL,U.S. Senate,,DEM,"Carnahan, Mel",826
HOWELL,U.S. Senate,,REP,"Ashcroft, John",3857
HOWELL,U.S. Senate,,REP,"Perkel, Marc",532
HOWELL,U.S. Senate,,LIB,"Stauffer, Grant Samuel",15
HOWELL,Governor,,DEM,"Holden, Bob",942
HOWELL,Governor,,REP,"Macy, Elgar",700
HOWELL,Governor,,REP,"Talent, Jim",2769
HOWELL,Governor,,REP,"Sievers, Jennie Lee (Jen)",543
HOWELL,Governor,,LIB,"Swenson, John M.",11
HOWELL,Governor,,LIB,"Illyes, Dick",3
HOWELL,Governor,,CST,"Smith, Richard L.",2
HOWELL,Lieutenant Governor,,DEM,"Maxwell, Joe",627
HOWELL,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",151
HOWELL,Lieutenant Governor,,DEM,"Powell, Catherine",190
HOWELL,Lieutenant Governor,,REP,"Ortwerth, Joe",1394
HOWELL,Lieutenant Governor,,REP,"Bailey, Wendell",2951
HOWELL,Lieutenant Governor,,LIB,"Horras, Phillip W.",14
HOWELL,Lieutenant Governor,,CST,"Wells, Bob",2
HOWELL,Secretary of State,,DEM,"Gaw, Steve",413
HOWELL,Secretary of State,,DEM,"Askew, James J.",481
HOWELL,Secretary of State,,REP,"Blunt, Matt",3241
HOWELL,Secretary of State,,REP,"Peterman, Raymond W.",438
HOWELL,Secretary of State,,REP,"Crump, Robert J.",333
HOWELL,Secretary of State,,LIB,"Southard, Jane Spence",16
HOWELL,Secretary of State,,CST,"Ivanovich, Donna L.",2
HOWELL,State Treasurer,,DEM,"May, Brian",397
HOWELL,State Treasurer,,DEM,"Farmer, Nancy",368
HOWELL,State Treasurer,,DEM,"Lakin, Scott",143
HOWELL,State Treasurer,,REP,"Boeke, Chester (Chet)",827
HOWELL,State Treasurer,,REP,"Graves, Todd",2839
HOWELL,State Treasurer,,LIB,"Trembley, Arnold J.",15
HOWELL,State Treasurer,,CST,"Culligan, Kerry",2
HOWELL,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",899
HOWELL,Attorney General,,REP,"Jones, Sam",3379
HOWELL,Attorney General,,LIB,"Moore, Mitch",15
HOWELL,Attorney General,,DEM,"Durnell, Earl",568
HOWELL,Attorney General,,DEM,"Camp, Bob",332
HOWELL,Attorney General,,REP,"Emerson, Jo Ann",4006
HOWELL,Attorney General,,LIB,"Hendricks, Jr., John B.",15
HOWELL,Attorney General,,REP,"Childers, Doyle",3757
HOWELL,Attorney General,,DEM,"Rhine, Phyllis A.",494
HOWELL,Attorney General,,DEM,"Jackson, Sr., Roger Dale",467
HOWELL,Attorney General,,REP,"Purgason, Chuck",4021
HOWELL,Attorney General,,REP,"Garrett, R. Jack",3787
IRON,U.S. Senate,,DEM,"Wagganer, Ronald William",663
IRON,U.S. Senate,,DEM,"Carnahan, Mel",1579
IRON,U.S. Senate,,REP,"Ashcroft, John",289
IRON,U.S. Senate,,REP,"Perkel, Marc",25
IRON,U.S. Senate,,LIB,"Stauffer, Grant Samuel",2
IRON,Governor,,DEM,"Holden, Bob",1892
IRON,Governor,,REP,"Macy, Elgar",20
IRON,Governor,,REP,"Talent, Jim",262
IRON,Governor,,REP,"Sievers, Jennie Lee (Jen)",23
IRON,Governor,,LIB,"Swenson, John M.",2
IRON,Governor,,LIB,"Illyes, Dick",0
IRON,Governor,,CST,"Smith, Richard L.",0
IRON,Lieutenant Governor,,DEM,"Maxwell, Joe",1147
IRON,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",360
IRON,Lieutenant Governor,,DEM,"Powell, Catherine",554
IRON,Lieutenant Governor,,REP,"Ortwerth, Joe",118
IRON,Lieutenant Governor,,REP,"Bailey, Wendell",179
IRON,Lieutenant Governor,,LIB,"Horras, Phillip W.",2
IRON,Lieutenant Governor,,CST,"Wells, Bob",0
IRON,Secretary of State,,DEM,"Gaw, Steve",715
IRON,Secretary of State,,DEM,"Askew, James J.",1270
IRON,Secretary of State,,REP,"Blunt, Matt",161
IRON,Secretary of State,,REP,"Peterman, Raymond W.",18
IRON,Secretary of State,,REP,"Crump, Robert J.",119
IRON,Secretary of State,,LIB,"Southard, Jane Spence",2
IRON,Secretary of State,,CST,"Ivanovich, Donna L.",0
IRON,State Treasurer,,DEM,"May, Brian",598
IRON,State Treasurer,,DEM,"Farmer, Nancy",874
IRON,State Treasurer,,DEM,"Lakin, Scott",507
IRON,State Treasurer,,REP,"Boeke, Chester (Chet)",65
IRON,State Treasurer,,REP,"Graves, Todd",202
IRON,State Treasurer,,LIB,"Trembley, Arnold J.",2
IRON,State Treasurer,,CST,"Culligan, Kerry",0
IRON,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",1808
IRON,Attorney General,,REP,"Jones, Sam",256
IRON,Attorney General,,LIB,"Moore, Mitch",2
IRON,Attorney General,,DEM,"Durnell, Earl",668
IRON,Attorney General,,DEM,"Camp, Bob",1201
IRON,Attorney General,,REP,"Emerson, Jo Ann",301
IRON,Attorney General,,LIB,"Hendricks, Jr., John B.",2
IRON,Attorney General,,DEM,"Crump, Wayne",1954
IRON,Attorney General,,DEM,"Seay, William Camm",1828
JACKSON,U.S. Senate,,DEM,"Wagganer, Ronald William",3736
JACKSON,U.S. Senate,,DEM,"Carnahan, Mel",17181
JACKSON,U.S. Senate,,REP,"Ashcroft, John",14597
JACKSON,U.S. Senate,,REP,"Perkel, Marc",1204
JACKSON,U.S. Senate,,LIB,"Stauffer, Grant Samuel",218
JACKSON,Governor,,DEM,"Holden, Bob",18637
JACKSON,Governor,,REP,"Macy, Elgar",1339
JACKSON,Governor,,REP,"Talent, Jim",11625
JACKSON,Governor,,REP,"Sievers, Jennie Lee (Jen)",1933
JACKSON,Governor,,LIB,"Swenson, John M.",143
JACKSON,Governor,,LIB,"Illyes, Dick",68
JACKSON,Governor,,CST,"Smith, Richard L.",27
JACKSON,Lieutenant Governor,,DEM,"Maxwell, Joe",11412
JACKSON,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",4832
JACKSON,Lieutenant Governor,,DEM,"Powell, Catherine",3883
JACKSON,Lieutenant Governor,,REP,"Ortwerth, Joe",5329
JACKSON,Lieutenant Governor,,REP,"Bailey, Wendell",9032
JACKSON,Lieutenant Governor,,LIB,"Horras, Phillip W.",209
JACKSON,Lieutenant Governor,,CST,"Wells, Bob",28
JACKSON,Secretary of State,,DEM,"Gaw, Steve",10505
JACKSON,Secretary of State,,DEM,"Askew, James J.",8552
JACKSON,Secretary of State,,REP,"Blunt, Matt",10258
JACKSON,Secretary of State,,REP,"Peterman, Raymond W.",2200
JACKSON,Secretary of State,,REP,"Crump, Robert J.",1752
JACKSON,Secretary of State,,LIB,"Southard, Jane Spence",221
JACKSON,Secretary of State,,CST,"Ivanovich, Donna L.",28
JACKSON,State Treasurer,,DEM,"May, Brian",6576
JACKSON,State Treasurer,,DEM,"Farmer, Nancy",8179
JACKSON,State Treasurer,,DEM,"Lakin, Scott",4274
JACKSON,State Treasurer,,REP,"Boeke, Chester (Chet)",3373
JACKSON,State Treasurer,,REP,"Graves, Todd",10425
JACKSON,State Treasurer,,LIB,"Trembley, Arnold J.",217
JACKSON,State Treasurer,,CST,"Culligan, Kerry",29
JACKSON,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",18558
JACKSON,Attorney General,,REP,"Jones, Sam",13363
JACKSON,Attorney General,,LIB,"Moore, Mitch",221
JACKSON,Attorney General,,DEM,"Skelton, Ike",1598
JACKSON,Attorney General,,REP,"Brown, Bob",522
JACKSON,Attorney General,,REP,"Noland, Jim",584
JACKSON,Attorney General,,LIB,"Knapp, Thomas L.",12
JACKSON,Attorney General,,DEM,"McCarthy, Karen",13821
JACKSON,Attorney General,,DEM,"Lindsey, Charles",2853
JACKSON,Attorney General,,REP,"Gordon, Steve",5000
JACKSON,Attorney General,,REP,"Southworth, Chet",2352
JACKSON,Attorney General,,REP,"Wright, Walter",3251
JACKSON,Attorney General,,LIB,"Newberry, Alan",176
JACKSON,Attorney General,,DEM,"Danner, Steve",1464
JACKSON,Attorney General,,DEM,"Mann, Tom",188
JACKSON,Attorney General,,DEM,"Reeves, Sandra Lee",435
JACKSON,Attorney General,,DEM,"Cox, Ida",128
JACKSON,Attorney General,,REP,"DeSelms, Jack C.",120
JACKSON,Attorney General,,REP,"Loar, Teresa Anne",394
JACKSON,Attorney General,,REP,"Dady, John",101
JACKSON,Attorney General,,REP,"Bailey, Jeff",387
JACKSON,Attorney General,,REP,"Graves, Jr., Samuel B. (Sam)",1025
JACKSON,Attorney General,,LIB,"Dykes, Jimmy",30
JACKSON,Attorney General,,DEM,"Bland, Mary Groves",1825
JACKSON,Attorney General,,DEM,"DePasco, Ronnie",4199
JACKSON,Attorney General,,LIB,"Bojarski, Jeanne",55
JACKSON,Attorney General,,DEM,"Mathewson, James L. (Jim)",1589
JACKSON,Attorney General,,DEM,"Jolly, Cathy",290
JACKSON,Attorney General,,REP,"Tudor, Bill",253
JACKSON,Attorney General,,DEM,"Hoppe, Thomas J.",813
JACKSON,Attorney General,,LIB,"Fisher, Robert C.",6
JACKSON,Attorney General,,DEM,"Helverson, Glenn",1556
JACKSON,Attorney General,,REP,"Kelley, Pat",1801
JACKSON,Attorney General,,DEM,"Boucher, Bill",459
JACKSON,Attorney General,,LIB,"Peterman, Timothy E.",1
JACKSON,Attorney General,,DEM,"Monaco, Ralph A.",2199
JACKSON,Attorney General,,DEM,"Goodwin, Michael K.",582
JACKSON,Attorney General,,DEM,"Mays, Carol Jean",1014
JACKSON,Attorney General,,DEM,"Bonner, Dennis",1865
JACKSON,Attorney General,,REP,"Cierpiot, Connie J.",1965
JACKSON,Attorney General,,DEM,"Franklin, Richard (Dick)",1386
JACKSON,Attorney General,,DEM,"Dougherty, Curt",1047
JACKSON,Attorney General,,REP,"McClatchey, Stan",1142
JACKSON,Attorney General,,LIB,"Kuefel, Mark W",19
JACKSON,Attorney General,,DEM,"Costigan, Dennis",1814
JACKSON,Attorney General,,REP,"Lograsso, Don",1745
JACKSON,Attorney General,,DEM,"McGregor, Neal L.",1775
JACKSON,Attorney General,,REP,"Ross, Carson",1889
JACKSON,Attorney General,,REP,"Bartle, Matt",1850
JASPER,U.S. Senate,,DEM,"Wagganer, Ronald William",429
JASPER,U.S. Senate,,DEM,"Carnahan, Mel",1520
JASPER,U.S. Senate,,REP,"Ashcroft, John",9339
JASPER,U.S. Senate,,REP,"Perkel, Marc",870
JASPER,U.S. Senate,,LIB,"Stauffer, Grant Samuel",17
JASPER,Governor,,DEM,"Holden, Bob",1788
JASPER,Governor,,REP,"Macy, Elgar",653
JASPER,Governor,,REP,"Talent, Jim",7849
JASPER,Governor,,REP,"Sievers, Jennie Lee (Jen)",1092
JASPER,Governor,,LIB,"Swenson, John M.",9
JASPER,Governor,,LIB,"Illyes, Dick",8
JASPER,Governor,,CST,"Smith, Richard L.",4
JASPER,Lieutenant Governor,,DEM,"Maxwell, Joe",689
JASPER,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",261
JASPER,Lieutenant Governor,,DEM,"Powell, Catherine",882
JASPER,Lieutenant Governor,,REP,"Ortwerth, Joe",4373
JASPER,Lieutenant Governor,,REP,"Bailey, Wendell",5164
JASPER,Lieutenant Governor,,LIB,"Horras, Phillip W.",17
JASPER,Lieutenant Governor,,CST,"Wells, Bob",5
JASPER,Secretary of State,,DEM,"Gaw, Steve",735
JASPER,Secretary of State,,DEM,"Askew, James J.",1069
JASPER,Secretary of State,,REP,"Blunt, Matt",7930
JASPER,Secretary of State,,REP,"Peterman, Raymond W.",940
JASPER,Secretary of State,,REP,"Crump, Robert J.",693
JASPER,Secretary of State,,LIB,"Southard, Jane Spence",18
JASPER,Secretary of State,,CST,"Ivanovich, Donna L.",5
JASPER,State Treasurer,,DEM,"May, Brian",348
JASPER,State Treasurer,,DEM,"Farmer, Nancy",1080
JASPER,State Treasurer,,DEM,"Lakin, Scott",447
JASPER,State Treasurer,,REP,"Boeke, Chester (Chet)",1444
JASPER,State Treasurer,,REP,"Graves, Todd",7766
JASPER,State Treasurer,,LIB,"Trembley, Arnold J.",18
JASPER,State Treasurer,,CST,"Culligan, Kerry",5
JASPER,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",1817
JASPER,Attorney General,,REP,"Jones, Sam",8639
JASPER,Attorney General,,LIB,"Moore, Mitch",17
JASPER,Attorney General,,DEM,"Christrup, Charles",1748
JASPER,Attorney General,,REP,"Blunt, Roy",8998
JASPER,Attorney General,,REP,"Harman, Mike",1216
JASPER,Attorney General,,LIB,"Burlison, Doug",17
JASPER,Attorney General,,REP,"Hohulin, Martin (Bubs)",1634
JASPER,Attorney General,,REP,"Mayfield, Randall",327
JASPER,Attorney General,,DEM,"Moss, Michael C. (Mike)",535
JASPER,Attorney General,,REP,"Hunter, Steve",3119
JASPER,Attorney General,,REP,"Burton, Gary",3026
JASPER,Attorney General,,DEM,"Chamberlain, Jeremy",460
JASPER,Attorney General,,REP,"Surface, Chuck",1399
JASPER,Attorney General,,REP,"Crawford, William Carl",8917
JASPER,Attorney General,,REP,"Dermott, Jon A.",8883
JEFFERSON,U.S. Senate,,DEM,"Wagganer, Ronald William",5902
JEFFERSON,U.S. Senate,,DEM,"Carnahan, Mel",10723
JEFFERSON,U.S. Senate,,REP,"Ashcroft, John",6776
JEFFERSON,U.S. Senate,,REP,"Perkel, Marc",765
JEFFERSON,U.S. Senate,,LIB,"Stauffer, Grant Samuel",57
JEFFERSON,Governor,,DEM,"Holden, Bob",14629
JEFFERSON,Governor,,REP,"Macy, Elgar",267
JEFFERSON,Governor,,REP,"Talent, Jim",6824
JEFFERSON,Governor,,REP,"Sievers, Jennie Lee (Jen)",427
JEFFERSON,Governor,,LIB,"Swenson, John M.",39
JEFFERSON,Governor,,LIB,"Illyes, Dick",22
JEFFERSON,Governor,,CST,"Smith, Richard L.",22
JEFFERSON,Lieutenant Governor,,DEM,"Maxwell, Joe",8696
JEFFERSON,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",3573
JEFFERSON,Lieutenant Governor,,DEM,"Powell, Catherine",3475
JEFFERSON,Lieutenant Governor,,REP,"Ortwerth, Joe",3492
JEFFERSON,Lieutenant Governor,,REP,"Bailey, Wendell",3245
JEFFERSON,Lieutenant Governor,,LIB,"Horras, Phillip W.",54
JEFFERSON,Lieutenant Governor,,CST,"Wells, Bob",22
JEFFERSON,Secretary of State,,DEM,"Gaw, Steve",7765
JEFFERSON,Secretary of State,,DEM,"Askew, James J.",7051
JEFFERSON,Secretary of State,,REP,"Blunt, Matt",4244
JEFFERSON,Secretary of State,,REP,"Peterman, Raymond W.",1063
JEFFERSON,Secretary of State,,REP,"Crump, Robert J.",1302
JEFFERSON,Secretary of State,,LIB,"Southard, Jane Spence",54
JEFFERSON,Secretary of State,,CST,"Ivanovich, Donna L.",22
JEFFERSON,State Treasurer,,DEM,"May, Brian",5385
JEFFERSON,State Treasurer,,DEM,"Farmer, Nancy",6799
JEFFERSON,State Treasurer,,DEM,"Lakin, Scott",2868
JEFFERSON,State Treasurer,,REP,"Boeke, Chester (Chet)",1985
JEFFERSON,State Treasurer,,REP,"Graves, Todd",4381
JEFFERSON,State Treasurer,,LIB,"Trembley, Arnold J.",52
JEFFERSON,State Treasurer,,CST,"Culligan, Kerry",21
JEFFERSON,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",14916
JEFFERSON,Attorney General,,REP,"Jones, Sam",6295
JEFFERSON,Attorney General,,LIB,"Moore, Mitch",55
JEFFERSON,Attorney General,,DEM,"Gephardt, Richard A. (Dick)",14268
JEFFERSON,Attorney General,,REP,"Federer, Bill",6168
JEFFERSON,Attorney General,,REP,"Simpson, George",998
JEFFERSON,Attorney General,,LIB,"Crist, Michael H.",39
JEFFERSON,Attorney General,,LIB,"ChristenMitchell, Jeff",21
JEFFERSON,Attorney General,,DEM,"Johnson, Richard K. (Rick)",911
JEFFERSON,Attorney General,,REP,"Keelin, Jr, Byron (Butch)",475
JEFFERSON,Attorney General,,REP,"Schnorbus, David M.",225
JEFFERSON,Attorney General,,DEM,"Hollingsworth, Kate",1804
JEFFERSON,Attorney General,,REP,"Spears, David",819
JEFFERSON,Attorney General,,REP,"McArthy, Brooks A.",297
JEFFERSON,Attorney General,,DEM,"McKenna, Ryan Glennon",2092
JEFFERSON,Attorney General,,REP,"Hayes, Lew",1105
JEFFERSON,Attorney General,,DEM,"Abel, Mark C.",3649
JEFFERSON,Attorney General,,REP,"Engelbach, George",1253
JEFFERSON,Attorney General,,DEM,"Wagner, Wes",3928
JEFFERSON,Attorney General,,DEM,"Selby, Harold R.",2329
JEFFERSON,Attorney General,,REP,"Wills, Quenten L.",1147
JEFFERSON,Attorney General,,DEM,"Patterson, Timothy J.",12962
JEFFERSON,Attorney General,,DEM,"Kehm, Dennis J.",11518
JOHNSON,U.S. Senate,,DEM,"Wagganer, Ronald William",310
JOHNSON,U.S. Senate,,DEM,"Carnahan, Mel",1777
JOHNSON,U.S. Senate,,REP,"Ashcroft, John",2391
JOHNSON,U.S. Senate,,REP,"Perkel, Marc",289
JOHNSON,U.S. Senate,,LIB,"Stauffer, Grant Samuel",16
JOHNSON,Governor,,DEM,"Holden, Bob",1894
JOHNSON,Governor,,REP,"Macy, Elgar",153
JOHNSON,Governor,,REP,"Talent, Jim",2013
JOHNSON,Governor,,REP,"Sievers, Jennie Lee (Jen)",369
JOHNSON,Governor,,LIB,"Swenson, John M.",12
JOHNSON,Governor,,LIB,"Illyes, Dick",5
JOHNSON,Governor,,CST,"Smith, Richard L.",6
JOHNSON,Lieutenant Governor,,DEM,"Maxwell, Joe",917
JOHNSON,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",617
JOHNSON,Lieutenant Governor,,DEM,"Powell, Catherine",459
JOHNSON,Lieutenant Governor,,REP,"Ortwerth, Joe",716
JOHNSON,Lieutenant Governor,,REP,"Bailey, Wendell",1816
JOHNSON,Lieutenant Governor,,LIB,"Horras, Phillip W.",16
JOHNSON,Lieutenant Governor,,CST,"Wells, Bob",6
JOHNSON,Secretary of State,,DEM,"Gaw, Steve",1012
JOHNSON,Secretary of State,,DEM,"Askew, James J.",904
JOHNSON,Secretary of State,,REP,"Blunt, Matt",1785
JOHNSON,Secretary of State,,REP,"Peterman, Raymond W.",332
JOHNSON,Secretary of State,,REP,"Crump, Robert J.",326
JOHNSON,Secretary of State,,LIB,"Southard, Jane Spence",17
JOHNSON,Secretary of State,,CST,"Ivanovich, Donna L.",6
JOHNSON,State Treasurer,,DEM,"May, Brian",481
JOHNSON,State Treasurer,,DEM,"Farmer, Nancy",824
JOHNSON,State Treasurer,,DEM,"Lakin, Scott",572
JOHNSON,State Treasurer,,REP,"Boeke, Chester (Chet)",535
JOHNSON,State Treasurer,,REP,"Graves, Todd",1785
JOHNSON,State Treasurer,,LIB,"Trembley, Arnold J.",16
JOHNSON,State Treasurer,,CST,"Culligan, Kerry",6
JOHNSON,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",1837
JOHNSON,Attorney General,,REP,"Jones, Sam",2178
JOHNSON,Attorney General,,LIB,"Moore, Mitch",17
JOHNSON,Attorney General,,DEM,"Skelton, Ike",1962
JOHNSON,Attorney General,,REP,"Brown, Bob",792
JOHNSON,Attorney General,,REP,"Noland, Jim",1526
JOHNSON,Attorney General,,LIB,"Knapp, Thomas L.",17
JOHNSON,Attorney General,,DEM,"Caskey, Harold L.",1852
JOHNSON,Attorney General,,REP,"Howerton, Jim",2376
JOHNSON,Attorney General,,DEM,"Beaty, Mike",234
JOHNSON,Attorney General,,DEM,"Switzer, Karen L.",242
JOHNSON,Attorney General,,REP,"Cooper, Shannon",468
JOHNSON,Attorney General,,REP,"Hankins, Eric",198
JOHNSON,Attorney General,,LIB,"Dzula, Wally",7
JOHNSON,Attorney General,,DEM,"Williams, Deleta",1338
JOHNSON,Attorney General,,REP,"Angel, John E.",1470
JOHNSON,Attorney General,,DEM,"Tieman, II, James (Kevin)",151
JOHNSON,Attorney General,,REP,"Rector, Rex",197
JOHNSON,Attorney General,,DEM,"Yost, Mike",696
JOHNSON,Attorney General,,DEM,"Cook, Jacqueline",865
JOHNSON,Attorney General,,DEM,"Ryan, John P.",473
JOHNSON,Attorney General,,REP,"Rellihan, Jerry J.",1428
JOHNSON,Attorney General,,REP,"Young, Mary Ellen",1206
JOHNSON,U.S. Senate,,DEM,"Wagganer, Ronald William",3112
JOHNSON,U.S. Senate,,DEM,"Carnahan, Mel",21425
JOHNSON,U.S. Senate,,REP,"Ashcroft, John",7810
JOHNSON,U.S. Senate,,REP,"Perkel, Marc",722
JOHNSON,U.S. Senate,,LIB,"Stauffer, Grant Samuel",197
JOHNSON,Governor,,DEM,"Holden, Bob",21267
JOHNSON,Governor,,REP,"Macy, Elgar",798
JOHNSON,Governor,,REP,"Talent, Jim",5844
JOHNSON,Governor,,REP,"Sievers, Jennie Lee (Jen)",1100
JOHNSON,Governor,,LIB,"Swenson, John M.",112
JOHNSON,Governor,,LIB,"Illyes, Dick",79
JOHNSON,Governor,,CST,"Smith, Richard L.",20
JOHNSON,Lieutenant Governor,,DEM,"Maxwell, Joe",13359
JOHNSON,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",5666
JOHNSON,Lieutenant Governor,,DEM,"Powell, Catherine",4157
JOHNSON,Lieutenant Governor,,REP,"Ortwerth, Joe",2715
JOHNSON,Lieutenant Governor,,REP,"Bailey, Wendell",4727
JOHNSON,Lieutenant Governor,,LIB,"Horras, Phillip W.",197
JOHNSON,Lieutenant Governor,,CST,"Wells, Bob",19
JOHNSON,Secretary of State,,DEM,"Gaw, Steve",13189
JOHNSON,Secretary of State,,DEM,"Askew, James J.",8381
JOHNSON,Secretary of State,,REP,"Blunt, Matt",5108
JOHNSON,Secretary of State,,REP,"Peterman, Raymond W.",1266
JOHNSON,Secretary of State,,REP,"Crump, Robert J.",922
JOHNSON,Secretary of State,,LIB,"Southard, Jane Spence",197
JOHNSON,Secretary of State,,CST,"Ivanovich, Donna L.",19
JOHNSON,State Treasurer,,DEM,"May, Brian",6087
JOHNSON,State Treasurer,,DEM,"Farmer, Nancy",9058
JOHNSON,State Treasurer,,DEM,"Lakin, Scott",6947
JOHNSON,State Treasurer,,REP,"Boeke, Chester (Chet)",1689
JOHNSON,State Treasurer,,REP,"Graves, Todd",5476
JOHNSON,State Treasurer,,LIB,"Trembley, Arnold J.",193
JOHNSON,State Treasurer,,CST,"Culligan, Kerry",17
JOHNSON,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",20766
JOHNSON,Attorney General,,REP,"Jones, Sam",7032
JOHNSON,Attorney General,,LIB,"Moore, Mitch",197
JOHNSON,Attorney General,,DEM,"McCarthy, Karen",21250
JOHNSON,Attorney General,,DEM,"Lindsey, Charles",3160
JOHNSON,Attorney General,,REP,"Gordon, Steve",2906
JOHNSON,Attorney General,,REP,"Southworth, Chet",1342
JOHNSON,Attorney General,,REP,"Wright, Walter",2426
JOHNSON,Attorney General,,LIB,"Newberry, Alan",190
JOHNSON,Attorney General,,DEM,"Bland, Mary Groves",6880
JOHNSON,Attorney General,,DEM,"DePasco, Ronnie",4015
JOHNSON,Attorney General,,LIB,"Bojarski, Jeanne",69
JOHNSON,Attorney General,,DEM,"Sanders Brooks, Sharon",1440
JOHNSON,Attorney General,,REP,"ZapienPina, Annalisa",107
JOHNSON,Attorney General,,DEM,"Van Zandt, Tim",1936
JOHNSON,Attorney General,,LIB,"Loe, Brian",43
JOHNSON,Attorney General,,DEM,"Campbell, Marsha",3258
JOHNSON,Attorney General,,REP,"Campbell, C. Clinton",1010
JOHNSON,Attorney General,,DEM,"Rizzo, Henry C.",1336
JOHNSON,Attorney General,,DEM,"Curls, Melba J.",1279
JOHNSON,Attorney General,,DEM,"Wilson, Yvonne S.",1451
JOHNSON,Attorney General,,DEM,"Riley, Terry M.",1768
JOHNSON,Attorney General,,DEM,"Lowe, Jenee",1988
JOHNSON,Attorney General,,REP,"Higgins, Howard",775
JOHNSON,Attorney General,,DEM,"Jolly, Cathy",1939
JOHNSON,Attorney General,,REP,"Tudor, Bill",1338
JOHNSON,Attorney General,,DEM,"Hoppe, Thomas J.",1190
JOHNSON,Attorney General,,LIB,"Fisher, Robert C.",11
JOHNSON,Attorney General,,DEM,"Helverson, Glenn",127
JOHNSON,Attorney General,,REP,"Kelley, Pat",86
JOHNSON,Attorney General,,DEM,"Boucher, Bill",1420
JOHNSON,Attorney General,,LIB,"Peterman, Timothy E.",18
JOHNSON,Attorney General,,DEM,"Monaco, Ralph A.",345
JOHNSON,Attorney General,,DEM,"Goodwin, Michael K.",400
JOHNSON,Attorney General,,DEM,"Mays, Carol Jean",708
JOHNSON,Attorney General,,DEM,"Bonner, Dennis",35
JOHNSON,Attorney General,,REP,"Cierpiot, Connie J.",168
JOHNSON,Attorney General,,REP,"Bartle, Matt",248
KNOX,U.S. Senate,,DEM,"Wagganer, Ronald William",68
KNOX,U.S. Senate,,DEM,"Carnahan, Mel",420
KNOX,U.S. Senate,,REP,"Ashcroft, John",202
KNOX,U.S. Senate,,REP,"Perkel, Marc",10
KNOX,U.S. Senate,,LIB,"Stauffer, Grant Samuel",1
KNOX,Governor,,DEM,"Holden, Bob",402
KNOX,Governor,,REP,"Macy, Elgar",16
KNOX,Governor,,REP,"Talent, Jim",168
KNOX,Governor,,REP,"Sievers, Jennie Lee (Jen)",20
KNOX,Governor,,LIB,"Swenson, John M.",1
KNOX,Governor,,LIB,"Illyes, Dick",0
KNOX,Governor,,CST,"Smith, Richard L.",0
KNOX,Lieutenant Governor,,DEM,"Maxwell, Joe",448
KNOX,Lieutenant Governor,,DEM,"Backer, Gracia Yancey",18
KNOX,Lieutenant Governor,,DEM,"Powell, Catherine",33
KNOX,Lieutenant Governor,,REP,"Ortwerth, Joe",62
KNOX,Lieutenant Governor,,REP,"Bailey, Wendell",129
KNOX,Lieutenant Governor,,LIB,"Horras, Phillip W.",1
KNOX,Lieutenant Governor,,CST,"Wells, Bob",1
KNOX,Secretary of State,,DEM,"Gaw, Steve",216
KNOX,Secretary of State,,DEM,"Askew, James J.",223
KNOX,Secretary of State,,REP,"Blunt, Matt",129
KNOX,Secretary of State,,REP,"Peterman, Raymond W.",32
KNOX,Secretary of State,,REP,"Crump, Robert J.",26
KNOX,Secretary of State,,LIB,"Southard, Jane Spence",1
KNOX,Secretary of State,,CST,"Ivanovich, Donna L.",0
KNOX,State Treasurer,,DEM,"May, Brian",76
KNOX,State Treasurer,,DEM,"Farmer, Nancy",188
KNOX,State Treasurer,,DEM,"Lakin, Scott",152
KNOX,State Treasurer,,REP,"Boeke, Chester (Chet)",55
KNOX,State Treasurer,,REP,"Graves, Todd",122
KNOX,State Treasurer,,LIB,"Trembley, Arnold J.",1
KNOX,State Treasurer,,CST,"Culligan, Kerry",1
KNOX,Attorney General,,DEM,"Nixon, Jeremiah W. (Jay)",414
KNOX,Attorney General,,REP,"Jones, Sam",166
KNOX,Attorney General,,LIB,"Moore, Mitch",1
KNOX,Attorney General,,DEM,"Glawson, Michael Charles",45
KNOX,Attorney General,,DEM,"Terry, Joe Cefius",25
KNOX,Attorney General,,DEM,"Carroll, Steven R.",370
KNOX,Attorney General,,REP,"Hulshof, Kenny",198
KNOX,Attorney General,,LIB,"Hoffman, Robert",1
KNOX,Attorney General,,DEM,"Berkowitz, Sam",448
